Team,Date,Home_Away,Opp,W/L,W-L,Date_Clean
SDP,"Friday, Jul 20",@,PHI,L,40-60,Jul 20 2018
SDP,"Sunday, Jul 22 (1)",@,PHI,W,41-60,Jul 22  2018
SDP,"Sunday, Jul 22 (2)",@,PHI,L,41-61,Jul 22  2018
SDP,"Monday, Jul 23",@,NYM,W,42-61,Jul 23 2018
SDP,"Tuesday, Jul 24",@,NYM,L,42-62,Jul 24 2018
SDP,"Wednesday, Jul 25",@,NYM,L,42-63,Jul 25 2018
SDP,"Friday, Jul 27",Home,ARI,L,42-64,Jul 27 2018
SDP,"Saturday, Jul 28",Home,ARI,L,42-65,Jul 28 2018
SDP,"Sunday, Jul 29",Home,ARI,L,42-66,Jul 29 2018
SDP,"Monday, Jul 30",Home,SFG,L,42-67,Jul 30 2018
SDP,"Tuesday, Jul 31",Home,SFG,L,42-68,Jul 31 2018
SDP,"Thursday, Aug 2",@,CHC,W,43-68,Aug 2 2018
SDP,"Friday, Aug 3",@,CHC,L,43-69,Aug 3 2018
SDP,"Saturday, Aug 4",@,CHC,L,43-70,Aug 4 2018
SDP,"Sunday, Aug 5",@,CHC,W,44-70,Aug 5 2018
SDP,"Tuesday, Aug 7",@,MIL,W,45-70,Aug 7 2018
SDP,"Wednesday, Aug 8",@,MIL,L,45-71,Aug 8 2018
SDP,"Thursday, Aug 9",@,MIL,W,46-71,Aug 9 2018
SDP,"Friday, Aug 10",Home,PHI,W,47-71,Aug 10 2018
SDP,"Saturday, Aug 11",Home,PHI,L,47-72,Aug 11 2018
SDP,"Sunday, Aug 12",Home,PHI,W,48-72,Aug 12 2018
SDP,"Monday, Aug 13",Home,LAA,L,48-73,Aug 13 2018
SDP,"Tuesday, Aug 14",Home,LAA,L,48-74,Aug 14 2018
SDP,"Wednesday, Aug 15",Home,LAA,L,48-75,Aug 15 2018
SDP,"Thursday, Aug 16",Home,ARI,L,48-76,Aug 16 2018
SDP,"Friday, Aug 17",Home,ARI,L,48-77,Aug 17 2018
SDP,"Saturday, Aug 18",Home,ARI,W-wo,49-77,Aug 18 2018
SDP,"Sunday, Aug 19",Home,ARI,L,49-78,Aug 19 2018
SDP,"Tuesday, Aug 21",@,COL,W,50-78,Aug 21 2018
SDP,"Wednesday, Aug 22",@,COL,L,50-79,Aug 22 2018
SDP,"Thursday, Aug 23",@,COL,L-wo,50-80,Aug 23 2018
SDP,"Friday, Aug 24",@,LAD,L,50-81,Aug 24 2018
SDP,"Saturday, Aug 25",@,LAD,L-wo,50-82,Aug 25 2018
SDP,"Sunday, Aug 26",@,LAD,L,50-83,Aug 26 2018
SDP,"Tuesday, Aug 28",Home,SEA,W,51-83,Aug 28 2018
SDP,"Wednesday, Aug 29",Home,SEA,W,52-83,Aug 29 2018
SDP,"Thursday, Aug 30",Home,COL,W-wo,53-83,Aug 30 2018
SDP,"Friday, Aug 31",Home,COL,W,54-83,Aug 31 2018
SDP,"Saturday, Sep 1",Home,COL,L,54-84,Sep 1 2018
SDP,"Sunday, Sep 2",Home,COL,L,54-85,Sep 2 2018
SDP,"Monday, Sep 3",@,ARI,W,55-85,Sep 3 2018
SDP,"Tuesday, Sep 4",@,ARI,L,55-86,Sep 4 2018
SDP,"Thursday, Sep 6",@,CIN,W,56-86,Sep 6 2018
SDP,"Friday, Sep 7",@,CIN,L,56-87,Sep 7 2018
SDP,"Saturday, Sep 8",@,CIN,L,56-88,Sep 8 2018
SDP,"Sunday, Sep 9",@,CIN,W,57-88,Sep 9 2018
SDP,"Tuesday, Sep 11",@,SEA,W,58-88,Sep 11 2018
SDP,"Wednesday, Sep 12",@,SEA,W,59-88,Sep 12 2018
SDP,"Friday, Sep 14",Home,TEX,L,59-89,Sep 14 2018
SDP,"Saturday, Sep 15",Home,TEX,L,59-90,Sep 15 2018
SDP,"Sunday, Sep 16",Home,TEX,W-wo,60-90,Sep 16 2018
SDP,"Monday, Sep 17",Home,SFG,L,60-91,Sep 17 2018
SDP,"Tuesday, Sep 18",Home,SFG,L,60-92,Sep 18 2018
SDP,"Wednesday, Sep 19",Home,SFG,W,61-92,Sep 19 2018
SDP,"Friday, Sep 21",@,LAD,W,62-92,Sep 21 2018
SDP,"Saturday, Sep 22",@,LAD,L,62-93,Sep 22 2018
SDP,"Sunday, Sep 23",@,LAD,L,62-94,Sep 23 2018
SDP,"Monday, Sep 24",@,SFG,W,63-94,Sep 24 2018
SDP,"Tuesday, Sep 25",@,SFG,L-wo,63-95,Sep 25 2018
SDP,"Wednesday, Sep 26",@,SFG,W,64-95,Sep 26 2018
SDP,"Friday, Sep 28",Home,ARI,W-wo,65-95,Sep 28 2018
SDP,"Saturday, Sep 29",Home,ARI,L,65-96,Sep 29 2018
SFG,"Thursday, Mar 29",@,LAD,W,1-0,Mar 29 2018
SFG,"Friday, Mar 30",@,LAD,W,2-0,Mar 30 2018
SFG,"Saturday, Mar 31",@,LAD,L,2-1,Mar 31 2018
SFG,"Sunday, Apr 1",@,LAD,L,2-2,Apr 1 2018
SFG,"Tuesday, Apr 3",Home,SEA,L,2-3,Apr 3 2018
SFG,"Wednesday, Apr 4",Home,SEA,W,3-3,Apr 4 2018
SFG,"Saturday, Apr 7",Home,LAD,W-wo,4-3,Apr 7 2018
SFG,"Sunday, Apr 8",Home,LAD,L,4-4,Apr 8 2018
SFG,"Monday, Apr 9",Home,ARI,L,4-5,Apr 9 2018
SFG,"Tuesday, Apr 10",Home,ARI,W-wo,5-5,Apr 10 2018
SFG,"Wednesday, Apr 11",Home,ARI,L,5-6,Apr 11 2018
SFG,"Thursday, Apr 12",@,SDP,W,6-6,Apr 12 2018
SFG,"Friday, Apr 13",@,SDP,L,6-7,Apr 13 2018
SFG,"Saturday, Apr 14",@,SDP,L,6-8,Apr 14 2018
SFG,"Sunday, Apr 15",@,SDP,L,6-9,Apr 15 2018
SFG,"Tuesday, Apr 17",@,ARI,L,6-10,Apr 17 2018
SFG,"Wednesday, Apr 18",@,ARI,W,7-10,Apr 18 2018
SFG,"Thursday, Apr 19",@,ARI,L,7-11,Apr 19 2018
SFG,"Friday, Apr 20",@,LAA,W,8-11,Apr 20 2018
SFG,"Saturday, Apr 21",@,LAA,L,8-12,Apr 21 2018
SFG,"Sunday, Apr 22",@,LAA,W,9-12,Apr 22 2018
SFG,"Monday, Apr 23",Home,WSN,W,10-12,Apr 23 2018
SFG,"Tuesday, Apr 24",Home,WSN,W,11-12,Apr 24 2018
SFG,"Wednesday, Apr 25",Home,WSN,L,11-13,Apr 25 2018
SFG,"Friday, Apr 27",Home,LAD,W,12-13,Apr 27 2018
SFG,"Saturday, Apr 28 (1)",Home,LAD,L,12-14,Apr 28  2018
SFG,"Saturday, Apr 28 (2)",Home,LAD,W,13-14,Apr 28  2018
SFG,"Sunday, Apr 29",Home,LAD,W,14-14,Apr 29 2018
SFG,"Monday, Apr 30",Home,SDP,W-wo,15-14,Apr 30 2018
SFG,"Tuesday, May 1",Home,SDP,L,15-15,May 1 2018
SFG,"Wednesday, May 2",Home,SDP,W,16-15,May 2 2018
SFG,"Friday, May 4",@,ATL,W,17-15,May 4 2018
SFG,"Saturday, May 5",@,ATL,W,18-15,May 5 2018
SFG,"Sunday, May 6",@,ATL,W,19-15,May 6 2018
SFG,"Monday, May 7",@,PHI,L,19-16,May 7 2018
SFG,"Tuesday, May 8",@,PHI,L,19-17,May 8 2018
SFG,"Wednesday, May 9",@,PHI,L,19-18,May 9 2018
SFG,"Thursday, May 10",@,PHI,L,19-19,May 10 2018
SFG,"Friday, May 11",@,PIT,L,19-20,May 11 2018
SFG,"Saturday, May 12",@,PIT,L,19-21,May 12 2018
SFG,"Sunday, May 13",@,PIT,W,20-21,May 13 2018
SFG,"Monday, May 14",Home,CIN,W,21-21,May 14 2018
SFG,"Tuesday, May 15",Home,CIN,W,22-21,May 15 2018
SFG,"Wednesday, May 16",Home,CIN,L,22-22,May 16 2018
SFG,"Thursday, May 17",Home,COL,L,22-23,May 17 2018
SFG,"Friday, May 18",Home,COL,L,22-24,May 18 2018
SFG,"Saturday, May 19",Home,COL,W,23-24,May 19 2018
SFG,"Sunday, May 20",Home,COL,W,24-24,May 20 2018
SFG,"Tuesday, May 22",@,HOU,L,24-25,May 22 2018
SFG,"Wednesday, May 23",@,HOU,L,24-26,May 23 2018
SFG,"Friday, May 25",@,CHC,L,24-27,May 25 2018
SFG,"Saturday, May 26",@,CHC,W,25-27,May 26 2018
SFG,"Sunday, May 27",@,CHC,L,25-28,May 27 2018
SFG,"Monday, May 28",@,COL,L-wo,25-29,May 28 2018
SFG,"Tuesday, May 29",@,COL,L,25-30,May 29 2018
SFG,"Wednesday, May 30",@,COL,W,26-30,May 30 2018
SFG,"Friday, Jun 1",Home,PHI,W,27-30,Jun 1 2018
SFG,"Saturday, Jun 2",Home,PHI,W,28-30,Jun 2 2018
SFG,"Sunday, Jun 3",Home,PHI,W,29-30,Jun 3 2018
SFG,"Monday, Jun 4",Home,ARI,W,30-30,Jun 4 2018
SFG,"Tuesday, Jun 5",Home,ARI,L,30-31,Jun 5 2018
SFG,"Wednesday, Jun 6",Home,ARI,W-wo,31-31,Jun 6 2018
SFG,"Friday, Jun 8",@,WSN,W,32-31,Jun 8 2018
SFG,"Saturday, Jun 9",@,WSN,L,32-32,Jun 9 2018
SFG,"Sunday, Jun 10",@,WSN,W,33-32,Jun 10 2018
SFG,"Monday, Jun 11",@,MIA,L,33-33,Jun 11 2018
SFG,"Tuesday, Jun 12",@,MIA,L,33-34,Jun 12 2018
SFG,"Wednesday, Jun 13",@,MIA,L-wo,33-35,Jun 13 2018
SFG,"Thursday, Jun 14",@,MIA,W,34-35,Jun 14 2018
SFG,"Friday, Jun 15",@,LAD,L,34-36,Jun 15 2018
SFG,"Saturday, Jun 16",@,LAD,L,34-37,Jun 16 2018
SFG,"Sunday, Jun 17",@,LAD,W,35-37,Jun 17 2018
SFG,"Monday, Jun 18",Home,MIA,L,35-38,Jun 18 2018
SFG,"Tuesday, Jun 19",Home,MIA,W,36-38,Jun 19 2018
SFG,"Wednesday, Jun 20",Home,MIA,W,37-38,Jun 20 2018
SFG,"Thursday, Jun 21",Home,SDP,W,38-38,Jun 21 2018
SFG,"Friday, Jun 22",Home,SDP,L,38-39,Jun 22 2018
SFG,"Saturday, Jun 23",Home,SDP,W,39-39,Jun 23 2018
SFG,"Sunday, Jun 24",Home,SDP,W-wo,40-39,Jun 24 2018
SFG,"Tuesday, Jun 26",Home,COL,W,41-39,Jun 26 2018
SFG,"Wednesday, Jun 27",Home,COL,W-wo,42-39,Jun 27 2018
SFG,"Thursday, Jun 28",Home,COL,L,42-40,Jun 28 2018
SFG,"Friday, Jun 29",@,ARI,W,43-40,Jun 29 2018
SFG,"Saturday, Jun 30",@,ARI,W,44-40,Jun 30 2018
SFG,"Sunday, Jul 1",@,ARI,W,45-40,Jul 1 2018
SFG,"Monday, Jul 2",@,COL,L,45-41,Jul 2 2018
SFG,"Tuesday, Jul 3",@,COL,L,45-42,Jul 3 2018
SFG,"Wednesday, Jul 4",@,COL,L,45-43,Jul 4 2018
SFG,"Thursday, Jul 5",Home,STL,L,45-44,Jul 5 2018
SFG,"Friday, Jul 6",Home,STL,W,46-44,Jul 6 2018
SFG,"Saturday, Jul 7",Home,STL,L,46-45,Jul 7 2018
SFG,"Sunday, Jul 8",Home,STL,W,47-45,Jul 8 2018
SFG,"Monday, Jul 9",Home,CHC,W-wo,48-45,Jul 9 2018
SFG,"Tuesday, Jul 10",Home,CHC,L,48-46,Jul 10 2018
SFG,"Wednesday, Jul 11",Home,CHC,W-wo,49-46,Jul 11 2018
SFG,"Friday, Jul 13",Home,OAK,W,50-46,Jul 13 2018
SFG,"Saturday, Jul 14",Home,OAK,L,50-47,Jul 14 2018
SFG,"Sunday, Jul 15",Home,OAK,L,50-48,Jul 15 2018
SFG,"Friday, Jul 20",@,OAK,W,51-48,Jul 20 2018
SFG,"Saturday, Jul 21",@,OAK,L-wo,51-49,Jul 21 2018
SFG,"Sunday, Jul 22",@,OAK,L-wo,51-50,Jul 22 2018
SFG,"Tuesday, Jul 24",@,SEA,W,52-50,Jul 24 2018
SFG,"Wednesday, Jul 25",@,SEA,L,52-51,Jul 25 2018
SFG,"Thursday, Jul 26",Home,MIL,L,52-52,Jul 26 2018
SFG,"Friday, Jul 27",Home,MIL,L,52-53,Jul 27 2018
SFG,"Saturday, Jul 28",Home,MIL,L,52-54,Jul 28 2018
SFG,"Sunday, Jul 29",Home,MIL,W,53-54,Jul 29 2018
SFG,"Monday, Jul 30",@,SDP,W,54-54,Jul 30 2018
SFG,"Tuesday, Jul 31",@,SDP,W,55-54,Jul 31 2018
SFG,"Thursday, Aug 2",@,ARI,W,56-54,Aug 2 2018
SFG,"Friday, Aug 3",@,ARI,L,56-55,Aug 3 2018
SFG,"Saturday, Aug 4",@,ARI,L,56-56,Aug 4 2018
SFG,"Sunday, Aug 5",@,ARI,W,57-56,Aug 5 2018
SFG,"Monday, Aug 6",Home,HOU,L,57-57,Aug 6 2018
SFG,"Tuesday, Aug 7",Home,HOU,L,57-58,Aug 7 2018
SFG,"Thursday, Aug 9",Home,PIT,L,57-59,Aug 9 2018
SFG,"Friday, Aug 10",Home,PIT,W,58-59,Aug 10 2018
SFG,"Saturday, Aug 11",Home,PIT,L,58-60,Aug 11 2018
SFG,"Sunday, Aug 12",Home,PIT,W,59-60,Aug 12 2018
SFG,"Monday, Aug 13",@,LAD,W,60-60,Aug 13 2018
SFG,"Tuesday, Aug 14",@,LAD,W,61-60,Aug 14 2018
SFG,"Wednesday, Aug 15",@,LAD,L-wo,61-61,Aug 15 2018
SFG,"Friday, Aug 17",@,CIN,L-wo,61-62,Aug 17 2018
SFG,"Saturday, Aug 18",@,CIN,L,61-63,Aug 18 2018
SFG,"Sunday, Aug 19",@,CIN,L,61-64,Aug 19 2018
SFG,"Monday, Aug 20",@,NYM,W,62-64,Aug 20 2018
SFG,"Tuesday, Aug 21",@,NYM,L,62-65,Aug 21 2018
SFG,"Wednesday, Aug 22",@,NYM,L,62-66,Aug 22 2018
SFG,"Thursday, Aug 23",@,NYM,W,63-66,Aug 23 2018
SFG,"Friday, Aug 24",Home,TEX,L,63-67,Aug 24 2018
SFG,"Saturday, Aug 25",Home,TEX,W,64-67,Aug 25 2018
SFG,"Sunday, Aug 26",Home,TEX,W,65-67,Aug 26 2018
SFG,"Monday, Aug 27",Home,ARI,W,66-67,Aug 27 2018
SFG,"Tuesday, Aug 28",Home,ARI,W-wo,67-67,Aug 28 2018
SFG,"Wednesday, Aug 29",Home,ARI,L,67-68,Aug 29 2018
SFG,"Friday, Aug 31",Home,NYM,W,68-68,Aug 31 2018
SFG,"Saturday, Sep 1",Home,NYM,L,68-69,Sep 1 2018
SFG,"Sunday, Sep 2",Home,NYM,L,68-70,Sep 2 2018
SFG,"Monday, Sep 3",@,COL,L,68-71,Sep 3 2018
SFG,"Tuesday, Sep 4",@,COL,L,68-72,Sep 4 2018
SFG,"Wednesday, Sep 5",@,COL,L,68-73,Sep 5 2018
SFG,"Friday, Sep 7",@,MIL,L,68-74,Sep 7 2018
SFG,"Saturday, Sep 8",@,MIL,L,68-75,Sep 8 2018
SFG,"Sunday, Sep 9",@,MIL,L,68-76,Sep 9 2018
SFG,"Monday, Sep 10",Home,ATL,L,68-77,Sep 10 2018
SFG,"Tuesday, Sep 11",Home,ATL,L,68-78,Sep 11 2018
SFG,"Wednesday, Sep 12",Home,ATL,L,68-79,Sep 12 2018
SFG,"Friday, Sep 14",Home,COL,W,69-79,Sep 14 2018
SFG,"Saturday, Sep 15",Home,COL,W,70-79,Sep 15 2018
SFG,"Sunday, Sep 16",Home,COL,L,70-80,Sep 16 2018
SFG,"Monday, Sep 17",@,SDP,W,71-80,Sep 17 2018
SFG,"Tuesday, Sep 18",@,SDP,W,72-80,Sep 18 2018
SFG,"Wednesday, Sep 19",@,SDP,L,72-81,Sep 19 2018
SFG,"Friday, Sep 21",@,STL,L,72-82,Sep 21 2018
SFG,"Saturday, Sep 22",@,STL,L-wo,72-83,Sep 22 2018
SFG,"Sunday, Sep 23",@,STL,L,72-84,Sep 23 2018
SFG,"Monday, Sep 24",Home,SDP,L,72-85,Sep 24 2018
SFG,"Tuesday, Sep 25",Home,SDP,W-wo,73-85,Sep 25 2018
SFG,"Wednesday, Sep 26",Home,SDP,L,73-86,Sep 26 2018
SFG,"Friday, Sep 28",Home,LAD,L,73-87,Sep 28 2018
SFG,"Saturday, Sep 29",Home,LAD,L,73-88,Sep 29 2018
STL,"Thursday, Mar 29",@,NYM,L,0-1,Mar 29 2018
STL,"Saturday, Mar 31",@,NYM,L,0-2,Mar 31 2018
STL,"Sunday, Apr 1",@,NYM,W,1-2,Apr 1 2018
STL,"Monday, Apr 2",@,MIL,W,2-2,Apr 2 2018
STL,"Tuesday, Apr 3",@,MIL,L-wo,2-3,Apr 3 2018
STL,"Wednesday, Apr 4",@,MIL,W,3-3,Apr 4 2018
STL,"Thursday, Apr 5",Home,ARI,L,3-4,Apr 5 2018
STL,"Saturday, Apr 7",Home,ARI,W,4-4,Apr 7 2018
STL,"Sunday, Apr 8",Home,ARI,L,4-5,Apr 8 2018
STL,"Monday, Apr 9",Home,MIL,L,4-6,Apr 9 2018
STL,"Tuesday, Apr 10",Home,MIL,W-wo,5-6,Apr 10 2018
STL,"Wednesday, Apr 11",Home,MIL,L,5-7,Apr 11 2018
STL,"Thursday, Apr 12",@,CIN,W,6-7,Apr 12 2018
STL,"Friday, Apr 13",@,CIN,W,7-7,Apr 13 2018
STL,"Saturday, Apr 14",@,CIN,W,8-7,Apr 14 2018
STL,"Sunday, Apr 15",@,CIN,W,9-7,Apr 15 2018
STL,"Tuesday, Apr 17",@,CHC,W,10-7,Apr 17 2018
STL,"Thursday, Apr 19",@,CHC,L,10-8,Apr 19 2018
STL,"Friday, Apr 20",Home,CIN,W,11-8,Apr 20 2018
STL,"Saturday, Apr 21",Home,CIN,W,12-8,Apr 21 2018
STL,"Sunday, Apr 22",Home,CIN,W,13-8,Apr 22 2018
STL,"Tuesday, Apr 24",Home,NYM,L,13-9,Apr 24 2018
STL,"Wednesday, Apr 25",Home,NYM,W,14-9,Apr 25 2018
STL,"Thursday, Apr 26",Home,NYM,W-wo,15-9,Apr 26 2018
STL,"Friday, Apr 27",@,PIT,L-wo,15-10,Apr 27 2018
STL,"Saturday, Apr 28",@,PIT,L,15-11,Apr 28 2018
STL,"Sunday, Apr 29",@,PIT,L,15-12,Apr 29 2018
STL,"Tuesday, May 1",Home,CHW,W-wo,16-12,May 1 2018
STL,"Wednesday, May 2",Home,CHW,W,17-12,May 2 2018
STL,"Friday, May 4",Home,CHC,W,18-12,May 4 2018
STL,"Saturday, May 5",Home,CHC,W-wo,19-12,May 5 2018
STL,"Sunday, May 6",Home,CHC,W-wo,20-12,May 6 2018
STL,"Monday, May 7",Home,MIN,L,20-13,May 7 2018
STL,"Tuesday, May 8",Home,MIN,L,20-14,May 8 2018
STL,"Thursday, May 10",@,SDP,W,21-14,May 10 2018
STL,"Friday, May 11",@,SDP,W,22-14,May 11 2018
STL,"Saturday, May 12",@,SDP,L-wo,22-15,May 12 2018
STL,"Sunday, May 13",@,SDP,L,22-16,May 13 2018
STL,"Tuesday, May 15",@,MIN,L,22-17,May 15 2018
STL,"Wednesday, May 16",@,MIN,W,23-17,May 16 2018
STL,"Thursday, May 17",Home,PHI,L,23-18,May 17 2018
STL,"Friday, May 18",Home,PHI,W,24-18,May 18 2018
STL,"Saturday, May 19",Home,PHI,L,24-19,May 19 2018
STL,"Sunday, May 20",Home,PHI,W,25-19,May 20 2018
STL,"Monday, May 21",Home,KCR,W,26-19,May 21 2018
STL,"Tuesday, May 22",Home,KCR,L,26-20,May 22 2018
STL,"Wednesday, May 23",Home,KCR,L,26-21,May 23 2018
STL,"Friday, May 25",@,PIT,L,26-22,May 25 2018
STL,"Saturday, May 26",@,PIT,W,27-22,May 26 2018
STL,"Sunday, May 27",@,PIT,W,28-22,May 27 2018
STL,"Monday, May 28",@,MIL,L,28-23,May 28 2018
STL,"Tuesday, May 29",@,MIL,W,29-23,May 29 2018
STL,"Wednesday, May 30",@,MIL,L,29-24,May 30 2018
STL,"Thursday, May 31",Home,PIT,W-wo,30-24,May 31 2018
STL,"Friday, Jun 1",Home,PIT,L,30-25,Jun 1 2018
STL,"Saturday, Jun 2",Home,PIT,W-wo,31-25,Jun 2 2018
STL,"Sunday, Jun 3",Home,PIT,W,32-25,Jun 3 2018
STL,"Tuesday, Jun 5",Home,MIA,L,32-26,Jun 5 2018
STL,"Wednesday, Jun 6",Home,MIA,L,32-27,Jun 6 2018
STL,"Thursday, Jun 7",Home,MIA,W,33-27,Jun 7 2018
STL,"Friday, Jun 8",@,CIN,W,34-27,Jun 8 2018
STL,"Saturday, Jun 9",@,CIN,W,35-27,Jun 9 2018
STL,"Sunday, Jun 10",@,CIN,L,35-28,Jun 10 2018
STL,"Monday, Jun 11",Home,SDP,W,36-28,Jun 11 2018
STL,"Tuesday, Jun 12",Home,SDP,L,36-29,Jun 12 2018
STL,"Wednesday, Jun 13",Home,SDP,L,36-30,Jun 13 2018
STL,"Friday, Jun 15",Home,CHC,L,36-31,Jun 15 2018
STL,"Saturday, Jun 16",Home,CHC,L,36-32,Jun 16 2018
STL,"Sunday, Jun 17",Home,CHC,W,37-32,Jun 17 2018
STL,"Monday, Jun 18",@,PHI,L-wo,37-33,Jun 18 2018
STL,"Tuesday, Jun 19",@,PHI,W,38-33,Jun 19 2018
STL,"Wednesday, Jun 20",@,PHI,L,38-34,Jun 20 2018
STL,"Thursday, Jun 21",@,MIL,L,38-35,Jun 21 2018
STL,"Friday, Jun 22",@,MIL,L-wo,38-36,Jun 22 2018
STL,"Saturday, Jun 23",@,MIL,W,39-36,Jun 23 2018
STL,"Sunday, Jun 24",@,MIL,W,40-36,Jun 24 2018
STL,"Monday, Jun 25",Home,CLE,W,41-36,Jun 25 2018
STL,"Tuesday, Jun 26",Home,CLE,W,42-36,Jun 26 2018
STL,"Wednesday, Jun 27",Home,CLE,L,42-37,Jun 27 2018
STL,"Friday, Jun 29",Home,ATL,L,42-38,Jun 29 2018
STL,"Saturday, Jun 30",Home,ATL,L,42-39,Jun 30 2018
STL,"Sunday, Jul 1",Home,ATL,L,42-40,Jul 1 2018
STL,"Monday, Jul 2",@,ARI,W,43-40,Jul 2 2018
STL,"Tuesday, Jul 3",@,ARI,L,43-41,Jul 3 2018
STL,"Wednesday, Jul 4",@,ARI,W,44-41,Jul 4 2018
STL,"Thursday, Jul 5",@,SFG,W,45-41,Jul 5 2018
STL,"Friday, Jul 6",@,SFG,L,45-42,Jul 6 2018
STL,"Saturday, Jul 7",@,SFG,W,46-42,Jul 7 2018
STL,"Sunday, Jul 8",@,SFG,L,46-43,Jul 8 2018
STL,"Tuesday, Jul 10",@,CHW,W,47-43,Jul 10 2018
STL,"Wednesday, Jul 11",@,CHW,L,47-44,Jul 11 2018
STL,"Friday, Jul 13",Home,CIN,L,47-45,Jul 13 2018
STL,"Saturday, Jul 14",Home,CIN,L,47-46,Jul 14 2018
STL,"Sunday, Jul 15",Home,CIN,W,48-46,Jul 15 2018
STL,"Thursday, Jul 19",@,CHC,L,48-47,Jul 19 2018
STL,"Friday, Jul 20",@,CHC,W,49-47,Jul 20 2018
STL,"Saturday, Jul 21 (1)",@,CHC,L,49-48,Jul 21  2018
STL,"Saturday, Jul 21 (2)",@,CHC,W,50-48,Jul 21  2018
STL,"Sunday, Jul 22",@,CHC,L,50-49,Jul 22 2018
STL,"Monday, Jul 23",@,CIN,L-wo,50-50,Jul 23 2018
STL,"Tuesday, Jul 24",@,CIN,W,51-50,Jul 24 2018
STL,"Wednesday, Jul 25",@,CIN,L,51-51,Jul 25 2018
STL,"Friday, Jul 27",Home,CHC,W,52-51,Jul 27 2018
STL,"Saturday, Jul 28",Home,CHC,W,53-51,Jul 28 2018
STL,"Sunday, Jul 29",Home,CHC,L,53-52,Jul 29 2018
STL,"Monday, Jul 30",Home,COL,W-wo,54-52,Jul 30 2018
STL,"Tuesday, Jul 31",Home,COL,L,54-53,Jul 31 2018
STL,"Wednesday, Aug 1",Home,COL,W,55-53,Aug 1 2018
STL,"Thursday, Aug 2",Home,COL,W-wo,56-53,Aug 2 2018
STL,"Friday, Aug 3",@,PIT,L,56-54,Aug 3 2018
STL,"Saturday, Aug 4",@,PIT,W,57-54,Aug 4 2018
STL,"Sunday, Aug 5",@,PIT,W,58-54,Aug 5 2018
STL,"Monday, Aug 6",@,MIA,L,58-55,Aug 6 2018
STL,"Tuesday, Aug 7",@,MIA,W,59-55,Aug 7 2018
STL,"Wednesday, Aug 8",@,MIA,W,60-55,Aug 8 2018
STL,"Friday, Aug 10",@,KCR,W,61-55,Aug 10 2018
STL,"Saturday, Aug 11",@,KCR,W,62-55,Aug 11 2018
STL,"Sunday, Aug 12",@,KCR,W,63-55,Aug 12 2018
STL,"Monday, Aug 13",Home,WSN,W-wo,64-55,Aug 13 2018
STL,"Tuesday, Aug 14",Home,WSN,W,65-55,Aug 14 2018
STL,"Wednesday, Aug 15",Home,WSN,W,66-55,Aug 15 2018
STL,"Thursday, Aug 16",Home,WSN,L,66-56,Aug 16 2018
STL,"Friday, Aug 17",Home,MIL,W,67-56,Aug 17 2018
STL,"Saturday, Aug 18",Home,MIL,W,68-56,Aug 18 2018
STL,"Sunday, Aug 19",Home,MIL,L,68-57,Aug 19 2018
STL,"Monday, Aug 20",@,LAD,W,69-57,Aug 20 2018
STL,"Tuesday, Aug 21",@,LAD,W,70-57,Aug 21 2018
STL,"Wednesday, Aug 22",@,LAD,W,71-57,Aug 22 2018
STL,"Friday, Aug 24",@,COL,W,72-57,Aug 24 2018
STL,"Saturday, Aug 25",@,COL,L,72-58,Aug 25 2018
STL,"Sunday, Aug 26",@,COL,W,73-58,Aug 26 2018
STL,"Tuesday, Aug 28",Home,PIT,W,74-58,Aug 28 2018
STL,"Wednesday, Aug 29",Home,PIT,L,74-59,Aug 29 2018
STL,"Thursday, Aug 30",Home,PIT,W,75-59,Aug 30 2018
STL,"Friday, Aug 31",Home,CIN,W,76-59,Aug 31 2018
STL,"Saturday, Sep 1",Home,CIN,L,76-60,Sep 1 2018
STL,"Sunday, Sep 2",Home,CIN,L,76-61,Sep 2 2018
STL,"Monday, Sep 3",@,WSN,L-wo,76-62,Sep 3 2018
STL,"Tuesday, Sep 4",@,WSN,W,77-62,Sep 4 2018
STL,"Wednesday, Sep 5",@,WSN,W,78-62,Sep 5 2018
STL,"Friday, Sep 7",@,DET,L-wo,78-63,Sep 7 2018
STL,"Saturday, Sep 8",@,DET,L-wo,78-64,Sep 8 2018
STL,"Sunday, Sep 9",@,DET,W,79-64,Sep 9 2018
STL,"Monday, Sep 10",Home,PIT,W,80-64,Sep 10 2018
STL,"Tuesday, Sep 11",Home,PIT,W,81-64,Sep 11 2018
STL,"Wednesday, Sep 12",Home,PIT,L,81-65,Sep 12 2018
STL,"Thursday, Sep 13",Home,LAD,L,81-66,Sep 13 2018
STL,"Friday, Sep 14",Home,LAD,L,81-67,Sep 14 2018
STL,"Saturday, Sep 15",Home,LAD,L,81-68,Sep 15 2018
STL,"Sunday, Sep 16",Home,LAD,W,82-68,Sep 16 2018
STL,"Monday, Sep 17",@,ATL,W,83-68,Sep 17 2018
STL,"Tuesday, Sep 18",@,ATL,W,84-68,Sep 18 2018
STL,"Wednesday, Sep 19",@,ATL,L,84-69,Sep 19 2018
STL,"Friday, Sep 21",Home,SFG,W,85-69,Sep 21 2018
STL,"Saturday, Sep 22",Home,SFG,W-wo,86-69,Sep 22 2018
STL,"Sunday, Sep 23",Home,SFG,W,87-69,Sep 23 2018
